SynId,KeyWord,Gloss,ParentId,SonId
SID-01224744-V,operate,"handle and cause to function ""do not operate machinery after imbibing alcohol"" ""control the lever""",NULL,NULL
SID-01225215-V,turn,"alter the functioning or setting of ""turn the dial to 10"" ""turn the heat down""",NULL,NULL
SID-01225357-V,submarine,"control a submarine",NULL,NULL
SID-01225461-V,treadle,"operate (machinery) by a treadle",NULL,NULL
SID-01225576-V,relay,"control or operate by relay",NULL,NULL
SID-01225684-V,pump,"operate like a pump move up and down like a handle or a pedal ""pump the gas pedal""",NULL,NULL
SID-01225867-V,goose,"give a spurt of fuel to ""goose the car""",NULL,NULL
SID-01225970-V,stroke,"touch lightly and repeatedly as with brushing motions ""He stroked his long beard""",NULL,NULL
SID-01226215-V,fondle,"touch or stroke lightly in a loving or endearing manner ""He caressed her face"" ""They fondled in the back seat of the taxi""",NULL,NULL
SID-01226600-V,pet,"stroke or caress in an erotic manner as during lovemaking",NULL,NULL
SID-01226781-V,canoodle,"fondle or pet affectionately",NULL,NULL
SID-01226875-V,probe,"examine physically with or as if with a probe ""probe an anthill""",NULL,NULL
SID-01227088-V,cut,"penetrate injuriously ""The glass from the shattered windshield cut into her forehead""",NULL,NULL
SID-01227235-V,permeate,"penetrate mutually or be interlocked ""The territories of two married people interpenetrate a lot""",NULL,NULL
SID-01227488-V,invade,"penetrate or assault in a harmful or injurious way ""The cancer had invaded her lungs""",NULL,NULL
SID-01227675-V,perforate,"pass into or through often by overcoming resistance ""The bullet penetrated her chest""",NULL,NULL
SID-01228235-V,strike,"pierce with force ""The bullet struck her thigh"" ""The icy wind struck through our coats""",NULL,NULL
SID-01228396-V,break,"pierce or penetrate ""The blade broke her skin""",NULL,NULL
SID-01228524-V,break,"become punctured or penetrated ""The skin broke""",NULL,NULL
SID-01228635-V,foray,"briefly enter enemy territory",NULL,NULL
SID-01228753-V,poke_into,"enter briefly ""We poked into the bar""",NULL,NULL
SID-01228866-V,sneak_in,"enter surreptitiously ""He sneaked in under cover of darkness"" ""In this essay the author's personal feelings creep in""",NULL,NULL
SID-01229071-V,riddle,"spread or diffuse through ""An atmosphere of distrust has permeated this administration"" ""music penetrated the entire building"" ""His campaign was riddled with accusations and personal attacks""",NULL,NULL
SID-01229631-V,spiritize,"imbue with a spirit",NULL,NULL
SID-01229809-V,honeycomb,"penetrate thoroughly and into every part ""the revolutionaries honeycombed the organization""",NULL,NULL
SID-01229976-V,stab,"poke or thrust abruptly ""he jabbed his finger into her ribs""",NULL,NULL
SID-01230241-V,poke,"make a hole by poking",NULL,NULL
SID-01230350-V,stab,"stab or pierce ""he jabbed the piece of meat with his pocket knife""",NULL,NULL
SID-01230555-V,jab,"strike or punch with quick and short blows",NULL,NULL
SID-01230710-V,prod,"urge on cause to act ""The other children egged the boy on but he did not want to throw the stone through the window""",NULL,NULL
SID-01231061-V,goose,"prod into action",NULL,NULL
SID-01231140-V,halloo,"urge on with shouts ""halloo the dogs in a hunt""",NULL,NULL
SID-01231252-V,prod,"to push against gently ""She nudged my elbow when she saw her friend enter the restaurant""",NULL,NULL
SID-01231528-V,jog,"give a slight push to",NULL,NULL
SID-01231652-V,stab,"use a knife on ""The victim was knifed to death""",NULL,NULL
SID-01231878-V,poniard,"stab with a poniard",NULL,NULL
SID-01231980-V,bayonet,"stab or kill someone with a bayonet",NULL,NULL
SID-01232098-V,maul,"injure badly by beating",NULL,NULL
SID-01232272-V,maul,"split (wood) with a maul and wedges",NULL,NULL
SID-01232387-V,laminate,"split (wood) into thin sheets",NULL,NULL
SID-01232554-V,lapidate,"throw stones at ""Pilgrims lapidate a stone pillar in commemoration of Abraham's temptation""",NULL,NULL
SID-01232738-V,rub_down,"manually manipulate (someone's body) usually for medicinal or relaxation purposes ""She rubbed down her child with a sponge""",NULL,NULL
SID-01233027-V,pat,"hit lightly ""pat him on the shoulder""",NULL,NULL
SID-01233194-V,swob,"apply (usually a liquid) to a surface ""dab the wall with paint""",NULL,NULL
SID-01233387-V,smear,"cover (a surface) by smearing (a substance) over it ""smear the wall with paint"" ""daub the ceiling with plaster""",NULL,NULL
SID-01233642-V,blood,"smear with blood as in a hunting initiation rite where the face of a person is smeared with the blood of the kill",NULL,NULL
SID-01233838-V,thatch,"cover with thatch ""thatch the roofs""",NULL,NULL
SID-01233993-V,roof,"provide a building with a roof cover a building with a roof",NULL,NULL
SID-01234223-V,shingle,"cover with shingles ""shingle a roof""",NULL,NULL
SID-01234379-V,mulch,"cover with mulch ""mulch the flowerbeds""",NULL,NULL
SID-01234500-V,turf,"cover (the ground) with a surface layer of grass or grass roots",NULL,NULL
SID-01234625-V,bury,"place in the earth and cover with soil ""They buried the stolen goods""",NULL,NULL
SID-01234793-V,bank,"cover with ashes so to control the rate of burning ""bank a fire""",NULL,NULL
SID-01234920-V,carpet,"cover with a carpet ""carpet the floors of the house""",NULL,NULL
SID-01235073-V,carpet,"cover completely as if with a carpet ""flowers carpeted the meadows""",NULL,NULL
SID-01235224-V,board_up,"cover with wooden boards ""board up windows before the hurricane""",NULL,NULL
SID-01235355-V,work,"make uniform ""knead dough"" ""work the clay until it is soft""",NULL,NULL
SID-01235558-V,proof,"knead to reach proper lightness ""proof dough""",NULL,NULL
SID-01235667-V,masticate,"grind and knead ""masticate rubber""",NULL,NULL
SID-01235769-V,butt,"to strike thrust or shove against ""He butted his sister out of the way"" ""The goat butted the hiker with his horns""",NULL,NULL
SID-01236009-V,headbutt,"butt with the head ""The soccer player headbutted his oponent and was sent off the field""",NULL,NULL
SID-01236164-V,strike,"hit against come into sudden contact with ""The car hit a tree"" ""He struck the table with his elbow""",NULL,NULL
SID-01236795-V,ping,"hit with a pinging noise ""The bugs pinged the lamp shade""",NULL,NULL
SID-01236941-V,spang,"leap jerk bang ""Bullets spanged into the trees""",NULL,NULL
SID-01237088-V,rear-end,"collide with the rear end of ""The car rear-ended me""",NULL,NULL
SID-01237231-V,broadside,"collide with the broad side of ""her car broad-sided mine""",NULL,NULL
SID-01237398-V,clap,"strike together so as to produce a sharp percussive noise ""clap two boards together""",NULL,NULL
SID-01237599-V,clap,"strike with the flat of the hand usually in a friendly way as in encouragement or greeting",NULL,NULL
SID-01237761-V,connect,"land on or hit solidly ""The brick connected on her head knocking her out""",NULL,NULL
SID-01237901-V,miss,"fail to reach ""The arrow missed the target""",NULL,NULL
SID-01238061-V,spat,"strike with a sound like that of falling rain ""Bullets were spatting the leaves""",NULL,NULL
SID-01238204-V,thud,"strike with a dull sound ""Bullets were thudding against the wall""",NULL,NULL
SID-01238358-V,bottom,"strike the ground as with a ship's bottom",NULL,NULL
SID-01238500-V,bottom_out,"hit the ground ""the car bottomed out where the driveway meets the road""",NULL,NULL
SID-01238640-V,strike_hard,"deliver a sharp blow or push :""He knocked the glass clear across the room""",NULL,NULL
SID-01238907-V,shoulder,"push with the shoulders ""He shouldered his way into the crowd""",NULL,NULL
SID-01239054-V,shoulder,"carry a burden either real or metaphoric ""shoulder the burden""",NULL,NULL
SID-01239202-V,port,"carry or hold with both hands diagonally across the body especially of weapons ""port a rifle""",NULL,NULL
SID-01239359-V,shoulder,"lift onto one's shoulders",NULL,NULL
SID-01239494-V,elbow,"shove one's elbow into another person's ribs",NULL,NULL
SID-01239619-V,knock,"knock against with force or violence ""My car bumped into the tree""",NULL,NULL
SID-01239862-V,push_down,"cause to come or go down ""The policeman downed the heavily armed suspect"" ""The mugger knocked down the old lady after she refused to hand over her wallet""",NULL,NULL
SID-01240188-V,submarine,"bring down with a blow to the legs",NULL,NULL
SID-01240308-V,run_into,"collide violently with an obstacle ""I ran into the telephone pole""",NULL,NULL
SID-01240514-V,rake,"scrape gently ""graze the skin""",NULL,NULL
SID-01240720-V,brush,"touch lightly and briefly ""He brushed the wall lightly""",NULL,NULL
SID-01240935-V,prick,"stab or urge on as if with a pointed stick",NULL,NULL
SID-01241073-V,goad,"urge with or as if with a goad",NULL,NULL
SID-01241253-V,spur,"goad with spurs ""the rider spurred his horse""",NULL,NULL
SID-01241379-V,spur,"equip with spurs ""spur horses""",NULL,NULL
SID-01241490-V,spur,"strike with a spur",NULL,NULL
SID-01241614-V,flip,"move with a flick or light motion",NULL,NULL
SID-01241753-V,rocket,"propel with a rocket",NULL,NULL
SID-01241881-V,carry,"propel or give impetus to ""The sudden gust of air propelled the ball to the other side of the fence""",NULL,NULL
SID-01242071-V,flick,"touch or hit with a light quick blow ""flicked him with his hand""",NULL,NULL
SID-01242208-V,snap,"cause to make a snapping sound ""snap your fingers""",NULL,NULL
SID-01242391-V,slam,"strike violently ""slam the ball""",NULL,NULL
SID-01242537-V,tear_into,"hit violently as in an attack",NULL,NULL
SID-01242689-V,slam,"throw violently ""He slammed the book on the table""",NULL,NULL
SID-01242832-V,slam,"close violently ""He slammed the door shut""",NULL,NULL
SID-01242996-V,shutter,"close with shutters ""We shuttered the window to keep the house cool""",NULL,NULL
SID-01243148-V,draw,"move or pull so as to cover or uncover something ""draw the shades"" ""draw the curtains""",NULL,NULL
SID-01243298-V,pull_back,"stretch back a bowstring (on an archer's bow) ""The archers were drawing their bows""",NULL,NULL
SID-01243474-V,pick,"hit lightly with a picking motion",NULL,NULL
SID-01243661-V,pat,"pat or squeeze fondly or playfully especially under the chin",NULL,NULL
SID-01243809-V,brush,"rub with a brush or as if with a brush ""Johnson brushed the hairs from his jacket""",NULL,NULL
SID-01243982-V,brush,"clean with a brush ""She brushed the suit before hanging it back into the closet""",NULL,NULL
SID-01244178-V,swob,"wash with a swab or a mop ""swab the ship's decks""",NULL,NULL
SID-01244351-V,dust,"remove the dust from ""dust the cabinets""",NULL,NULL
SID-01244516-V,dredge,"remove with a power shovel usually from a bottom of a body of water",NULL,NULL
SID-01244692-V,dredge,"search (as the bottom of a body of water) for something valuable or lost",NULL,NULL
SID-01244853-V,vacuum-clean,"clean with a vacuum cleaner ""vacuum the carpets""",NULL,NULL
SID-01245052-V,sanitize,"make sanitary by cleaning or sterilizing",NULL,NULL
SID-01245229-V,bream,"clean (a ship's bottom) with heat",NULL,NULL
SID-01245325-V,steam_clean,"clean by means of steaming ""steam-clean the upholstered sofa""",NULL,NULL
SID-01245490-V,simonize,"polish with wax ""The motorcycle has been Simonized""",NULL,NULL
SID-01245637-V,smoothen,"make (a surface) shine ""shine the silver please"" ""polish my shoes""",NULL,NULL
SID-01245986-V,slick,"make slick or smooth",NULL,NULL
SID-01246095-V,furbish,"polish and make shiny ""buff the wooden floors"" ""buff my shoes""",NULL,NULL
SID-01246321-V,dull,"make dull in appearance ""Age had dulled the surface""",NULL,NULL
SID-01246444-V,dull,"make dull or blunt ""Too much cutting dulls the knife's edge""",NULL,NULL
SID-01246601-V,sharpen,"make sharp or sharper ""sharpen the knives""",NULL,NULL
SID-01246843-V,edge,"provide with an edge ""edge a blade""",NULL,NULL
SID-01246959-V,strop,"sharpen on a strop ""strop razors""",NULL,NULL
SID-01247074-V,whet,"sharpen by rubbing as on a whetstone",NULL,NULL
SID-01247181-V,hone,"sharpen with a hone ""hone a knife""",NULL,NULL
SID-01247322-V,set,"give a fine sharp edge to a knife or razor",NULL,NULL
SID-01247426-V,cock,"set the trigger of a firearm back for firing",NULL,NULL
SID-01247550-V,skim_over,"move or pass swiftly and lightly over the surface of",NULL,NULL
SID-01247684-V,squeak_through,"escape ""She squeaked by me""",NULL,NULL
SID-01247804-V,tip,"strike lightly ""He tapped me on the shoulder""",NULL,NULL
SID-01248023-V,percuss,"strike or tap firmly ""the doctor percussed his chest and back""",NULL,NULL
SID-01248205-V,postpose,"place after another constituent in the sentence ""Japanese postposes the adpositions whereas English preposes them""",NULL,NULL
SID-01248405-V,prepose,"place before another constituent in the sentence ""English preposes the adpositions Japanese postposes them""",NULL,NULL
SID-01248597-V,shave,"touch the surface of lightly ""His back shaved the counter in passing""",NULL,NULL
SID-01248782-V,trim,"cut closely ""trim my beard""",NULL,NULL
SID-01248950-V,scissor,"cut with or as if with scissors",NULL,NULL
SID-01249046-V,skive,"remove the surface of ""skive leather""",NULL,NULL
SID-01249147-V,shave,"make shavings of or reduce to shavings ""shave the radish""",NULL,NULL
SID-01249294-V,fillet,"cut into filets ""filet the fish""",NULL,NULL
SID-01249490-V,shave,"cut or remove with or as if with a plane ""The machine shaved off fine layers from the piece of wood""",NULL,NULL
SID-01249724-V,rub,"move over something with pressure ""rub my hands"" ""rub oil into her skin""",NULL,NULL
SID-01250243-V,pumice,"rub with pumice in order to clean or to smoothen",NULL,NULL
SID-01250374-V,gauge,"rub to a uniform size ""gauge bricks""",NULL,NULL
SID-01250474-V,strain,"rub through a strainer or process in an electric blender ""puree the vegetables for the baby""",NULL,NULL
SID-01250676-V,rosin,"rub rosin onto ""rosin the violin bow""",NULL,NULL
SID-01250795-V,sponge_off,"clean with a sponge by rubbing",NULL,NULL
SID-01250908-V,scratch,"cause friction ""my sweater scratches""",NULL,NULL
